City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed,<tr>,<td>,</td>,</tr>,<tr><td>City_ID</td><td>City</td><td>Cloudiness</td><td>Country</td><td>Date</td><td>Humidity</td><td>Lat</td><td>Lng</td><td>Max Temp</td><td>Wind Speed</td></tr>,,,,,<tr><td>City_ID</td><td>City</td><td>Cloudiness</td><td>Country</td><td>Date</td><td>Humidity</td><td>Lat</td><td>Lng</td><td>Max Temp</td><td>Wind Speed</td></tr>
497,Matay,74,EG, 03/15/2021,45,28.419,30.7792,66.76,12.77,<tr>,<td>,</td>,</tr>,<tr><td>497</td><td>Matay</td><td>74</td><td>EG</td><td> 03/15/2021</td><td>45</td><td>28.419</td><td>30.7792</td><td>66.76</td><td>12.77</td></tr>,,,,,<tr><td>497</td><td>Matay</td><td>74</td><td>EG</td><td> 03/15/2021</td><td>45</td><td>28.419</td><td>30.7792</td><td>66.76</td><td>12.77</td></tr>
498,Kununurra,90,AU, 03/15/2021,94,-15.7667,128.7333,77,5.75,<tr>,<td>,</td>,</tr>,<tr><td>498</td><td>Kununurra</td><td>90</td><td>AU</td><td> 03/15/2021</td><td>94</td><td>-15.7667</td><td>128.7333</td><td>77</td><td>5.75</td></tr>,,,,,<tr><td>498</td><td>Kununurra</td><td>90</td><td>AU</td><td> 03/15/2021</td><td>94</td><td>-15.7667</td><td>128.7333</td><td>77</td><td>5.75</td></tr>
499,Springbok,0,ZA, 03/15/2021,71,-29.6643,17.8865,58.6,5.64,<tr>,<td>,</td>,</tr>,<tr><td>499</td><td>Springbok</td><td>0</td><td>ZA</td><td> 03/15/2021</td><td>71</td><td>-29.6643</td><td>17.8865</td><td>58.6</td><td>5.64</td></tr>,,,,,<tr><td>499</td><td>Springbok</td><td>0</td><td>ZA</td><td> 03/15/2021</td><td>71</td><td>-29.6643</td><td>17.8865</td><td>58.6</td><td>5.64</td></tr>
500,Saquarema,0,BR, 03/15/2021,69,-22.92,-42.5103,89.6,11.5,<tr>,<td>,</td>,</tr>,<tr><td>500</td><td>Saquarema</td><td>0</td><td>BR</td><td> 03/15/2021</td><td>69</td><td>-22.92</td><td>-42.5103</td><td>89.6</td><td>11.5</td></tr>,,,,,<tr><td>500</td><td>Saquarema</td><td>0</td><td>BR</td><td> 03/15/2021</td><td>69</td><td>-22.92</td><td>-42.5103</td><td>89.6</td><td>11.5</td></tr>
501,Rupert,20,US, 03/15/2021,20,42.6191,-113.6772,62.6,14.97,<tr>,<td>,</td>,</tr>,<tr><td>501</td><td>Rupert</td><td>20</td><td>US</td><td> 03/15/2021</td><td>20</td><td>42.6191</td><td>-113.6772</td><td>62.6</td><td>14.97</td></tr>,,,,,<tr><td>501</td><td>Rupert</td><td>20</td><td>US</td><td> 03/15/2021</td><td>20</td><td>42.6191</td><td>-113.6772</td><td>62.6</td><td>14.97</td></tr>
502,Moree,90,AU, 03/15/2021,77,-29.4667,149.85,66.2,8.05,<tr>,<td>,</td>,</tr>,<tr><td>502</td><td>Moree</td><td>90</td><td>AU</td><td> 03/15/2021</td><td>77</td><td>-29.4667</td><td>149.85</td><td>66.2</td><td>8.05</td></tr>,,,,,<tr><td>502</td><td>Moree</td><td>90</td><td>AU</td><td> 03/15/2021</td><td>77</td><td>-29.4667</td><td>149.85</td><td>66.2</td><td>8.05</td></tr>
503,Bereda,0,ES, 03/15/2021,95,43.2686,-7.5406,44.01,5.99,<tr>,<td>,</td>,</tr>,<tr><td>503</td><td>Bereda</td><td>0</td><td>ES</td><td> 03/15/2021</td><td>95</td><td>43.2686</td><td>-7.5406</td><td>44.01</td><td>5.99</td></tr>,,,,,<tr><td>503</td><td>Bereda</td><td>0</td><td>ES</td><td> 03/15/2021</td><td>95</td><td>43.2686</td><td>-7.5406</td><td>44.01</td><td>5.99</td></tr>
504,Lac Du Bonnet,100,CA, 03/15/2021,63,50.2536,-96.0612,39.79,7.7,<tr>,<td>,</td>,</tr>,<tr><td>504</td><td>Lac Du Bonnet</td><td>100</td><td>CA</td><td> 03/15/2021</td><td>63</td><td>50.2536</td><td>-96.0612</td><td>39.79</td><td>7.7</td></tr>,,,,,<tr><td>504</td><td>Lac Du Bonnet</td><td>100</td><td>CA</td><td> 03/15/2021</td><td>63</td><td>50.2536</td><td>-96.0612</td><td>39.79</td><td>7.7</td></tr>
505,Nizhniy Kuranakh,1,RU, 03/15/2021,87,58.8353,125.4869,-6.18,4.85,<tr>,<td>,</td>,</tr>,<tr><td>505</td><td>Nizhniy Kuranakh</td><td>1</td><td>RU</td><td> 03/15/2021</td><td>87</td><td>58.8353</td><td>125.4869</td><td>-6.18</td><td>4.85</td></tr>,,,,,<tr><td>505</td><td>Nizhniy Kuranakh</td><td>1</td><td>RU</td><td> 03/15/2021</td><td>87</td><td>58.8353</td><td>125.4869</td><td>-6.18</td><td>4.85</td></tr>
506,Luancheng,0,CN, 03/15/2021,65,37.8792,114.6517,39.2,2.24,<tr>,<td>,</td>,</tr>,<tr><td>506</td><td>Luancheng</td><td>0</td><td>CN</td><td> 03/15/2021</td><td>65</td><td>37.8792</td><td>114.6517</td><td>39.2</td><td>2.24</td></tr>,,,,,<tr><td>506</td><td>Luancheng</td><td>0</td><td>CN</td><td> 03/15/2021</td><td>65</td><td>37.8792</td><td>114.6517</td><td>39.2</td><td>2.24</td></tr>
507,San Pedro De Macoris,20,DO, 03/15/2021,66,18.4616,-69.2972,88,9.22,<tr>,<td>,</td>,</tr>,<tr><td>507</td><td>San Pedro De Macoris</td><td>20</td><td>DO</td><td> 03/15/2021</td><td>66</td><td>18.4616</td><td>-69.2972</td><td>88</td><td>9.22</td></tr>,,,,,<tr><td>507</td><td>San Pedro De Macoris</td><td>20</td><td>DO</td><td> 03/15/2021</td><td>66</td><td>18.4616</td><td>-69.2972</td><td>88</td><td>9.22</td></tr>
508,Baijiantan,100,CN, 03/15/2021,93,45.6333,85.1833,28.35,3.44,<tr>,<td>,</td>,</tr>,<tr><td>508</td><td>Baijiantan</td><td>100</td><td>CN</td><td> 03/15/2021</td><td>93</td><td>45.6333</td><td>85.1833</td><td>28.35</td><td>3.44</td></tr>,,,,,<tr><td>508</td><td>Baijiantan</td><td>100</td><td>CN</td><td> 03/15/2021</td><td>93</td><td>45.6333</td><td>85.1833</td><td>28.35</td><td>3.44</td></tr>
509,Warmbad,0,NA, 03/15/2021,29,-28.45,18.7333,75.85,9.46,<tr>,<td>,</td>,</tr>,<tr><td>509</td><td>Warmbad</td><td>0</td><td>NA</td><td> 03/15/2021</td><td>29</td><td>-28.45</td><td>18.7333</td><td>75.85</td><td>9.46</td></tr>,,,,,<tr><td>509</td><td>Warmbad</td><td>0</td><td>NA</td><td> 03/15/2021</td><td>29</td><td>-28.45</td><td>18.7333</td><td>75.85</td><td>9.46</td></tr>
510,Kashan,99,IR, 03/15/2021,41,33.9831,51.4364,54.45,6.04,<tr>,<td>,</td>,</tr>,<tr><td>510</td><td>Kashan</td><td>99</td><td>IR</td><td> 03/15/2021</td><td>41</td><td>33.9831</td><td>51.4364</td><td>54.45</td><td>6.04</td></tr>,,,,,<tr><td>510</td><td>Kashan</td><td>99</td><td>IR</td><td> 03/15/2021</td><td>41</td><td>33.9831</td><td>51.4364</td><td>54.45</td><td>6.04</td></tr>
511,Naze,0,JP, 03/15/2021,83,28.3667,129.4833,62.62,10.33,<tr>,<td>,</td>,</tr>,<tr><td>511</td><td>Naze</td><td>0</td><td>JP</td><td> 03/15/2021</td><td>83</td><td>28.3667</td><td>129.4833</td><td>62.62</td><td>10.33</td></tr>,,,,,<tr><td>511</td><td>Naze</td><td>0</td><td>JP</td><td> 03/15/2021</td><td>83</td><td>28.3667</td><td>129.4833</td><td>62.62</td><td>10.33</td></tr>
512,Mossendjo,100,CG, 03/15/2021,99,-2.9506,12.7261,69.19,2.26,<tr>,<td>,</td>,</tr>,<tr><td>512</td><td>Mossendjo</td><td>100</td><td>CG</td><td> 03/15/2021</td><td>99</td><td>-2.9506</td><td>12.7261</td><td>69.19</td><td>2.26</td></tr>,,,,,<tr><td>512</td><td>Mossendjo</td><td>100</td><td>CG</td><td> 03/15/2021</td><td>99</td><td>-2.9506</td><td>12.7261</td><td>69.19</td><td>2.26</td></tr>
513,West Bay,75,KY, 03/15/2021,70,19.3667,-81.4167,84.2,11.5,<tr>,<td>,</td>,</tr>,<tr><td>513</td><td>West Bay</td><td>75</td><td>KY</td><td> 03/15/2021</td><td>70</td><td>19.3667</td><td>-81.4167</td><td>84.2</td><td>11.5</td></tr>,,,,,<tr><td>513</td><td>West Bay</td><td>75</td><td>KY</td><td> 03/15/2021</td><td>70</td><td>19.3667</td><td>-81.4167</td><td>84.2</td><td>11.5</td></tr>
514,Quelimane,20,MZ, 03/15/2021,89,-17.8786,36.8883,80.6,1.77,<tr>,<td>,</td>,</tr>,<tr><td>514</td><td>Quelimane</td><td>20</td><td>MZ</td><td> 03/15/2021</td><td>89</td><td>-17.8786</td><td>36.8883</td><td>80.6</td><td>1.77</td></tr>,,,,,<tr><td>514</td><td>Quelimane</td><td>20</td><td>MZ</td><td> 03/15/2021</td><td>89</td><td>-17.8786</td><td>36.8883</td><td>80.6</td><td>1.77</td></tr>
515,Santa Cruz Del Sur,0,CU, 03/15/2021,39,20.7147,-77.9956,87.6,8.46,<tr>,<td>,</td>,</tr>,<tr><td>515</td><td>Santa Cruz Del Sur</td><td>0</td><td>CU</td><td> 03/15/2021</td><td>39</td><td>20.7147</td><td>-77.9956</td><td>87.6</td><td>8.46</td></tr>,,,,,<tr><td>515</td><td>Santa Cruz Del Sur</td><td>0</td><td>CU</td><td> 03/15/2021</td><td>39</td><td>20.7147</td><td>-77.9956</td><td>87.6</td><td>8.46</td></tr>
516,Ubinskoye,100,RU, 03/15/2021,93,55.3068,79.6802,-3.35,8.84,<tr>,<td>,</td>,</tr>,<tr><td>516</td><td>Ubinskoye</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>93</td><td>55.3068</td><td>79.6802</td><td>-3.35</td><td>8.84</td></tr>,,,,,<tr><td>516</td><td>Ubinskoye</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>93</td><td>55.3068</td><td>79.6802</td><td>-3.35</td><td>8.84</td></tr>
517,Siyabuswa,0,ZA, 03/15/2021,46,-25.1132,29.0445,67.39,1.5,<tr>,<td>,</td>,</tr>,<tr><td>517</td><td>Siyabuswa</td><td>0</td><td>ZA</td><td> 03/15/2021</td><td>46</td><td>-25.1132</td><td>29.0445</td><td>67.39</td><td>1.5</td></tr>,,,,,<tr><td>517</td><td>Siyabuswa</td><td>0</td><td>ZA</td><td> 03/15/2021</td><td>46</td><td>-25.1132</td><td>29.0445</td><td>67.39</td><td>1.5</td></tr>
518,Tazovskiy,87,RU, 03/15/2021,84,67.4667,78.7,-14.35,8.9,<tr>,<td>,</td>,</tr>,<tr><td>518</td><td>Tazovskiy</td><td>87</td><td>RU</td><td> 03/15/2021</td><td>84</td><td>67.4667</td><td>78.7</td><td>-14.35</td><td>8.9</td></tr>,,,,,<tr><td>518</td><td>Tazovskiy</td><td>87</td><td>RU</td><td> 03/15/2021</td><td>84</td><td>67.4667</td><td>78.7</td><td>-14.35</td><td>8.9</td></tr>
519,Riyadh,81,SA, 03/15/2021,13,24.6877,46.7219,77,9.22,<tr>,<td>,</td>,</tr>,<tr><td>519</td><td>Riyadh</td><td>81</td><td>SA</td><td> 03/15/2021</td><td>13</td><td>24.6877</td><td>46.7219</td><td>77</td><td>9.22</td></tr>,,,,,<tr><td>519</td><td>Riyadh</td><td>81</td><td>SA</td><td> 03/15/2021</td><td>13</td><td>24.6877</td><td>46.7219</td><td>77</td><td>9.22</td></tr>
520,Rocha,11,UY, 03/15/2021,62,-34.4833,-54.3333,75.25,10.96,<tr>,<td>,</td>,</tr>,<tr><td>520</td><td>Rocha</td><td>11</td><td>UY</td><td> 03/15/2021</td><td>62</td><td>-34.4833</td><td>-54.3333</td><td>75.25</td><td>10.96</td></tr>,,,,,<tr><td>520</td><td>Rocha</td><td>11</td><td>UY</td><td> 03/15/2021</td><td>62</td><td>-34.4833</td><td>-54.3333</td><td>75.25</td><td>10.96</td></tr>
521,Aykino,100,RU, 03/15/2021,99,62.2248,49.9922,32.74,7.99,<tr>,<td>,</td>,</tr>,<tr><td>521</td><td>Aykino</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>99</td><td>62.2248</td><td>49.9922</td><td>32.74</td><td>7.99</td></tr>,,,,,<tr><td>521</td><td>Aykino</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>99</td><td>62.2248</td><td>49.9922</td><td>32.74</td><td>7.99</td></tr>
522,Saint-Francois,0,FR, 03/15/2021,87,46.4154,3.9054,43,4.61,<tr>,<td>,</td>,</tr>,<tr><td>522</td><td>Saint-Francois</td><td>0</td><td>FR</td><td> 03/15/2021</td><td>87</td><td>46.4154</td><td>3.9054</td><td>43</td><td>4.61</td></tr>,,,,,<tr><td>522</td><td>Saint-Francois</td><td>0</td><td>FR</td><td> 03/15/2021</td><td>87</td><td>46.4154</td><td>3.9054</td><td>43</td><td>4.61</td></tr>
523,Inhambane,20,MZ, 03/15/2021,83,-23.865,35.3833,78.8,4.61,<tr>,<td>,</td>,</tr>,<tr><td>523</td><td>Inhambane</td><td>20</td><td>MZ</td><td> 03/15/2021</td><td>83</td><td>-23.865</td><td>35.3833</td><td>78.8</td><td>4.61</td></tr>,,,,,<tr><td>523</td><td>Inhambane</td><td>20</td><td>MZ</td><td> 03/15/2021</td><td>83</td><td>-23.865</td><td>35.3833</td><td>78.8</td><td>4.61</td></tr>
524,Ankazoabo,3,MG, 03/15/2021,88,-22.2833,44.5167,70.32,4.29,<tr>,<td>,</td>,</tr>,<tr><td>524</td><td>Ankazoabo</td><td>3</td><td>MG</td><td> 03/15/2021</td><td>88</td><td>-22.2833</td><td>44.5167</td><td>70.32</td><td>4.29</td></tr>,,,,,<tr><td>524</td><td>Ankazoabo</td><td>3</td><td>MG</td><td> 03/15/2021</td><td>88</td><td>-22.2833</td><td>44.5167</td><td>70.32</td><td>4.29</td></tr>
525,Boa Esperanca,100,BR, 03/15/2021,76,-21.09,-45.5658,76.98,4.85,<tr>,<td>,</td>,</tr>,<tr><td>525</td><td>Boa Esperanca</td><td>100</td><td>BR</td><td> 03/15/2021</td><td>76</td><td>-21.09</td><td>-45.5658</td><td>76.98</td><td>4.85</td></tr>,,,,,<tr><td>525</td><td>Boa Esperanca</td><td>100</td><td>BR</td><td> 03/15/2021</td><td>76</td><td>-21.09</td><td>-45.5658</td><td>76.98</td><td>4.85</td></tr>
526,Kedrovyy,0,RU, 03/15/2021,62,56.1667,91.8167,14,11.18,<tr>,<td>,</td>,</tr>,<tr><td>526</td><td>Kedrovyy</td><td>0</td><td>RU</td><td> 03/15/2021</td><td>62</td><td>56.1667</td><td>91.8167</td><td>14</td><td>11.18</td></tr>,,,,,<tr><td>526</td><td>Kedrovyy</td><td>0</td><td>RU</td><td> 03/15/2021</td><td>62</td><td>56.1667</td><td>91.8167</td><td>14</td><td>11.18</td></tr>
527,Ukiah,75,US, 03/15/2021,49,39.1502,-123.2078,48.2,19.57,<tr>,<td>,</td>,</tr>,<tr><td>527</td><td>Ukiah</td><td>75</td><td>US</td><td> 03/15/2021</td><td>49</td><td>39.1502</td><td>-123.2078</td><td>48.2</td><td>19.57</td></tr>,,,,,<tr><td>527</td><td>Ukiah</td><td>75</td><td>US</td><td> 03/15/2021</td><td>49</td><td>39.1502</td><td>-123.2078</td><td>48.2</td><td>19.57</td></tr>
528,Kankakee,90,US, 03/15/2021,86,41.15,-87.8667,32,8.05,<tr>,<td>,</td>,</tr>,<tr><td>528</td><td>Kankakee</td><td>90</td><td>US</td><td> 03/15/2021</td><td>86</td><td>41.15</td><td>-87.8667</td><td>32</td><td>8.05</td></tr>,,,,,<tr><td>528</td><td>Kankakee</td><td>90</td><td>US</td><td> 03/15/2021</td><td>86</td><td>41.15</td><td>-87.8667</td><td>32</td><td>8.05</td></tr>
529,Longhua,32,CN, 03/15/2021,88,23.6137,114.1919,66.65,1.05,<tr>,<td>,</td>,</tr>,<tr><td>529</td><td>Longhua</td><td>32</td><td>CN</td><td> 03/15/2021</td><td>88</td><td>23.6137</td><td>114.1919</td><td>66.65</td><td>1.05</td></tr>,,,,,<tr><td>529</td><td>Longhua</td><td>32</td><td>CN</td><td> 03/15/2021</td><td>88</td><td>23.6137</td><td>114.1919</td><td>66.65</td><td>1.05</td></tr>
530,Ozinki,1,RU, 03/15/2021,93,51.1786,49.6769,14.56,13.29,<tr>,<td>,</td>,</tr>,<tr><td>530</td><td>Ozinki</td><td>1</td><td>RU</td><td> 03/15/2021</td><td>93</td><td>51.1786</td><td>49.6769</td><td>14.56</td><td>13.29</td></tr>,,,,,<tr><td>530</td><td>Ozinki</td><td>1</td><td>RU</td><td> 03/15/2021</td><td>93</td><td>51.1786</td><td>49.6769</td><td>14.56</td><td>13.29</td></tr>
531,Batagay,92,RU, 03/15/2021,81,67.6333,134.6333,-16.73,5.44,<tr>,<td>,</td>,</tr>,<tr><td>531</td><td>Batagay</td><td>92</td><td>RU</td><td> 03/15/2021</td><td>81</td><td>67.6333</td><td>134.6333</td><td>-16.73</td><td>5.44</td></tr>,,,,,<tr><td>531</td><td>Batagay</td><td>92</td><td>RU</td><td> 03/15/2021</td><td>81</td><td>67.6333</td><td>134.6333</td><td>-16.73</td><td>5.44</td></tr>
532,Gunupur,0,IN, 03/15/2021,64,19.0833,83.8167,72.43,1.23,<tr>,<td>,</td>,</tr>,<tr><td>532</td><td>Gunupur</td><td>0</td><td>IN</td><td> 03/15/2021</td><td>64</td><td>19.0833</td><td>83.8167</td><td>72.43</td><td>1.23</td></tr>,,,,,<tr><td>532</td><td>Gunupur</td><td>0</td><td>IN</td><td> 03/15/2021</td><td>64</td><td>19.0833</td><td>83.8167</td><td>72.43</td><td>1.23</td></tr>
533,Krishnagiri,0,IN, 03/15/2021,69,12.5333,78.2333,70.45,2.15,<tr>,<td>,</td>,</tr>,<tr><td>533</td><td>Krishnagiri</td><td>0</td><td>IN</td><td> 03/15/2021</td><td>69</td><td>12.5333</td><td>78.2333</td><td>70.45</td><td>2.15</td></tr>,,,,,<tr><td>533</td><td>Krishnagiri</td><td>0</td><td>IN</td><td> 03/15/2021</td><td>69</td><td>12.5333</td><td>78.2333</td><td>70.45</td><td>2.15</td></tr>
534,Itaituba,95,BR, 03/15/2021,83,-4.2761,-55.9836,85.26,2.35,<tr>,<td>,</td>,</tr>,<tr><td>534</td><td>Itaituba</td><td>95</td><td>BR</td><td> 03/15/2021</td><td>83</td><td>-4.2761</td><td>-55.9836</td><td>85.26</td><td>2.35</td></tr>,,,,,<tr><td>534</td><td>Itaituba</td><td>95</td><td>BR</td><td> 03/15/2021</td><td>83</td><td>-4.2761</td><td>-55.9836</td><td>85.26</td><td>2.35</td></tr>
535,Hambantota,75,LK, 03/15/2021,79,6.1241,81.1185,77.68,13.73,<tr>,<td>,</td>,</tr>,<tr><td>535</td><td>Hambantota</td><td>75</td><td>LK</td><td> 03/15/2021</td><td>79</td><td>6.1241</td><td>81.1185</td><td>77.68</td><td>13.73</td></tr>,,,,,<tr><td>535</td><td>Hambantota</td><td>75</td><td>LK</td><td> 03/15/2021</td><td>79</td><td>6.1241</td><td>81.1185</td><td>77.68</td><td>13.73</td></tr>
536,Krasnogorsk,75,RU, 03/15/2021,87,55.8225,37.3181,35.6,11.18,<tr>,<td>,</td>,</tr>,<tr><td>536</td><td>Krasnogorsk</td><td>75</td><td>RU</td><td> 03/15/2021</td><td>87</td><td>55.8225</td><td>37.3181</td><td>35.6</td><td>11.18</td></tr>,,,,,<tr><td>536</td><td>Krasnogorsk</td><td>75</td><td>RU</td><td> 03/15/2021</td><td>87</td><td>55.8225</td><td>37.3181</td><td>35.6</td><td>11.18</td></tr>
537,Poum,0,NC, 03/15/2021,77,-20.2333,164.0167,78.49,9.66,<tr>,<td>,</td>,</tr>,<tr><td>537</td><td>Poum</td><td>0</td><td>NC</td><td> 03/15/2021</td><td>77</td><td>-20.2333</td><td>164.0167</td><td>78.49</td><td>9.66</td></tr>,,,,,<tr><td>537</td><td>Poum</td><td>0</td><td>NC</td><td> 03/15/2021</td><td>77</td><td>-20.2333</td><td>164.0167</td><td>78.49</td><td>9.66</td></tr>
538,Christchurch,100,NZ, 03/15/2021,94,-43.5333,172.6333,59,4.61,<tr>,<td>,</td>,</tr>,<tr><td>538</td><td>Christchurch</td><td>100</td><td>NZ</td><td> 03/15/2021</td><td>94</td><td>-43.5333</td><td>172.6333</td><td>59</td><td>4.61</td></tr>,,,,,<tr><td>538</td><td>Christchurch</td><td>100</td><td>NZ</td><td> 03/15/2021</td><td>94</td><td>-43.5333</td><td>172.6333</td><td>59</td><td>4.61</td></tr>
539,Presidencia Roque Saenz Pena,86,AR, 03/15/2021,30,-26.7852,-60.4388,99,1.99,<tr>,<td>,</td>,</tr>,<tr><td>539</td><td>Presidencia Roque Saenz Pena</td><td>86</td><td>AR</td><td> 03/15/2021</td><td>30</td><td>-26.7852</td><td>-60.4388</td><td>99</td><td>1.99</td></tr>,,,,,<tr><td>539</td><td>Presidencia Roque Saenz Pena</td><td>86</td><td>AR</td><td> 03/15/2021</td><td>30</td><td>-26.7852</td><td>-60.4388</td><td>99</td><td>1.99</td></tr>
540,Povenets,100,RU, 03/15/2021,98,62.8487,34.8262,32.92,3.67,<tr>,<td>,</td>,</tr>,<tr><td>540</td><td>Povenets</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>98</td><td>62.8487</td><td>34.8262</td><td>32.92</td><td>3.67</td></tr>,,,,,<tr><td>540</td><td>Povenets</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>98</td><td>62.8487</td><td>34.8262</td><td>32.92</td><td>3.67</td></tr>
541,Boissevain,75,CA, 03/15/2021,48,49.2306,-100.0559,41,10.36,<tr>,<td>,</td>,</tr>,<tr><td>541</td><td>Boissevain</td><td>75</td><td>CA</td><td> 03/15/2021</td><td>48</td><td>49.2306</td><td>-100.0559</td><td>41</td><td>10.36</td></tr>,,,,,<tr><td>541</td><td>Boissevain</td><td>75</td><td>CA</td><td> 03/15/2021</td><td>48</td><td>49.2306</td><td>-100.0559</td><td>41</td><td>10.36</td></tr>
542,San Policarpo,1,PH, 03/15/2021,86,12.1791,125.5072,79.56,8.41,<tr>,<td>,</td>,</tr>,<tr><td>542</td><td>San Policarpo</td><td>1</td><td>PH</td><td> 03/15/2021</td><td>86</td><td>12.1791</td><td>125.5072</td><td>79.56</td><td>8.41</td></tr>,,,,,<tr><td>542</td><td>San Policarpo</td><td>1</td><td>PH</td><td> 03/15/2021</td><td>86</td><td>12.1791</td><td>125.5072</td><td>79.56</td><td>8.41</td></tr>
543,Vendychany,100,UA, 03/15/2021,93,48.6118,27.7932,41,9.1,<tr>,<td>,</td>,</tr>,<tr><td>543</td><td>Vendychany</td><td>100</td><td>UA</td><td> 03/15/2021</td><td>93</td><td>48.6118</td><td>27.7932</td><td>41</td><td>9.1</td></tr>,,,,,<tr><td>543</td><td>Vendychany</td><td>100</td><td>UA</td><td> 03/15/2021</td><td>93</td><td>48.6118</td><td>27.7932</td><td>41</td><td>9.1</td></tr>
544,Mosquera,40,CO, 03/15/2021,94,4.7059,-74.2302,57.2,13.8,<tr>,<td>,</td>,</tr>,<tr><td>544</td><td>Mosquera</td><td>40</td><td>CO</td><td> 03/15/2021</td><td>94</td><td>4.7059</td><td>-74.2302</td><td>57.2</td><td>13.8</td></tr>,,,,,<tr><td>544</td><td>Mosquera</td><td>40</td><td>CO</td><td> 03/15/2021</td><td>94</td><td>4.7059</td><td>-74.2302</td><td>57.2</td><td>13.8</td></tr>
545,North Battleford,1,CA, 03/15/2021,70,52.7834,-108.2847,37.4,23.02,<tr>,<td>,</td>,</tr>,<tr><td>545</td><td>North Battleford</td><td>1</td><td>CA</td><td> 03/15/2021</td><td>70</td><td>52.7834</td><td>-108.2847</td><td>37.4</td><td>23.02</td></tr>,,,,,<tr><td>545</td><td>North Battleford</td><td>1</td><td>CA</td><td> 03/15/2021</td><td>70</td><td>52.7834</td><td>-108.2847</td><td>37.4</td><td>23.02</td></tr>
546,Lerwick,40,GB, 03/15/2021,87,60.1545,-1.1494,35.6,4.61,<tr>,<td>,</td>,</tr>,<tr><td>546</td><td>Lerwick</td><td>40</td><td>GB</td><td> 03/15/2021</td><td>87</td><td>60.1545</td><td>-1.1494</td><td>35.6</td><td>4.61</td></tr>,,,,,<tr><td>546</td><td>Lerwick</td><td>40</td><td>GB</td><td> 03/15/2021</td><td>87</td><td>60.1545</td><td>-1.1494</td><td>35.6</td><td>4.61</td></tr>
547,Chachapoyas,100,PE, 03/15/2021,80,-6.2317,-77.869,63.81,2.06,<tr>,<td>,</td>,</tr>,<tr><td>547</td><td>Chachapoyas</td><td>100</td><td>PE</td><td> 03/15/2021</td><td>80</td><td>-6.2317</td><td>-77.869</td><td>63.81</td><td>2.06</td></tr>,,,,,<tr><td>547</td><td>Chachapoyas</td><td>100</td><td>PE</td><td> 03/15/2021</td><td>80</td><td>-6.2317</td><td>-77.869</td><td>63.81</td><td>2.06</td></tr>
548,Kelvington,100,CA, 03/15/2021,53,52.1667,-103.5343,44.6,18.41,<tr>,<td>,</td>,</tr>,<tr><td>548</td><td>Kelvington</td><td>100</td><td>CA</td><td> 03/15/2021</td><td>53</td><td>52.1667</td><td>-103.5343</td><td>44.6</td><td>18.41</td></tr>,,,,,<tr><td>548</td><td>Kelvington</td><td>100</td><td>CA</td><td> 03/15/2021</td><td>53</td><td>52.1667</td><td>-103.5343</td><td>44.6</td><td>18.41</td></tr>
549,Oulu,75,FI, 03/15/2021,93,65.0124,25.4682,30,3.44,<tr>,<td>,</td>,</tr>,<tr><td>549</td><td>Oulu</td><td>75</td><td>FI</td><td> 03/15/2021</td><td>93</td><td>65.0124</td><td>25.4682</td><td>30</td><td>3.44</td></tr>,,,,,<tr><td>549</td><td>Oulu</td><td>75</td><td>FI</td><td> 03/15/2021</td><td>93</td><td>65.0124</td><td>25.4682</td><td>30</td><td>3.44</td></tr>
550,Olafsvik,100,IS, 03/15/2021,94,64.8945,-23.7142,41.16,9.57,<tr>,<td>,</td>,</tr>,<tr><td>550</td><td>Olafsvik</td><td>100</td><td>IS</td><td> 03/15/2021</td><td>94</td><td>64.8945</td><td>-23.7142</td><td>41.16</td><td>9.57</td></tr>,,,,,<tr><td>550</td><td>Olafsvik</td><td>100</td><td>IS</td><td> 03/15/2021</td><td>94</td><td>64.8945</td><td>-23.7142</td><td>41.16</td><td>9.57</td></tr>
551,Cunha,75,BR, 03/15/2021,65,-23.0744,-44.9597,82.4,5.75,<tr>,<td>,</td>,</tr>,<tr><td>551</td><td>Cunha</td><td>75</td><td>BR</td><td> 03/15/2021</td><td>65</td><td>-23.0744</td><td>-44.9597</td><td>82.4</td><td>5.75</td></tr>,,,,,<tr><td>551</td><td>Cunha</td><td>75</td><td>BR</td><td> 03/15/2021</td><td>65</td><td>-23.0744</td><td>-44.9597</td><td>82.4</td><td>5.75</td></tr>
552,Asbestos,100,CA, 03/15/2021,43,45.7668,-71.9324,16,12.66,<tr>,<td>,</td>,</tr>,<tr><td>552</td><td>Asbestos</td><td>100</td><td>CA</td><td> 03/15/2021</td><td>43</td><td>45.7668</td><td>-71.9324</td><td>16</td><td>12.66</td></tr>,,,,,<tr><td>552</td><td>Asbestos</td><td>100</td><td>CA</td><td> 03/15/2021</td><td>43</td><td>45.7668</td><td>-71.9324</td><td>16</td><td>12.66</td></tr>
